,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
547,1650808,1528102936.85393,0,1,2,1,3,41926,192.168.100.3,4,10,1473,4,1,1528102948.81268,537,11.958744,3.456617,1.520561,6.913233999999999,1.936056,4.977178,6,4,707,766,0.752587,0.418104,0.299321,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,0.836208,0.6816949999999999,917,688,1,0,0
548,1650809,1528102936.85418,0,1,2,1,3,41928,192.168.100.3,4,10,1532,4,1,1528102948.81271,538,11.958534,3.4565879999999995,1.5204959999999998,6.913175999999999,1.936092,4.977084,6,4,766,766,0.7526010000000001,0.418111,0.29932800000000004,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,0.8362229999999999,0.6816949999999999,917,688,1,0,0
549,1650810,1528102936.8543901,0,1,2,1,3,41930,192.168.100.3,4,10,1539,4,1,1528102948.81305,539,11.958658,3.456725,1.5203,6.91345,1.936425,4.977025,6,4,773,766,0.7525930000000001,0.418107,0.299334,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,0.8362139999999999,0.6816949999999999,917,688,1,0,0
550,1650811,1528102936.85461,0,1,2,1,3,41932,192.168.100.3,4,10,1478,4,1,1528102948.81303,540,11.958422,3.456692,1.520261,6.9133830000000005,1.936431,4.976952,6,4,712,766,0.7526079999999999,0.418115,0.299342,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,0.836231,0.6816949999999999,917,688,1,0,0
551,1650812,1528102936.1003401,4,2,2,1,4,54466,192.168.100.3,4,11,1606,4,1,1528102982.19914,533,46.098801,0.255892,0.4432180000000001,1.023568,0.0,1.023568,7,4,840,766,0.216925,0.130155,0.27831,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.238618,0.6816949999999999,917,203,1,0,0
552,1650813,1528102936.8548698,4,2,2,1,3,41934,192.168.100.3,4,11,2000,4,1,1528102948.81305,541,11.958181,3.45805,1.52159,6.9161009999999985,1.93646,4.979641,7,4,1234,766,0.836248,0.501749,0.29935,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,0.919872,0.6816949999999999,917,688,1,0,0
553,1650814,1528102947.36444,4,2,2,1,4,54480,192.168.100.3,4,11,1665,4,1,1528102982.1992302,699,34.834785,0.48998,0.692937,1.469941,0.0,1.469941,7,4,899,766,0.287069,0.172242,0.458476,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.315776,0.6816949999999999,917,203,1,0,0
554,1650815,1528102935.09236,2,4,2,1,2,55552,192.168.100.3,4,16,5612,4,1,1528102983.95487,521,48.862503,0.665489,1.330962,3.3274440000000003,0.0,3.3274120000000003,12,4,4846,766,0.30698400000000003,0.225121,0.170657,5612,164903,16,917,917,917,0.327449,0.6816949999999999,100,1,0.327449,0.6816949999999999,917,16,1,0,0
555,1650816,1528102940.92256,4,2,2,1,3,41980,192.168.100.3,4,9,1608,4,1,1528102948.81356,567,7.891002999999999,1.100598,0.082319,2.201196,1.0182790000000002,1.182917,6,3,908,700,1.013813,0.633633,0.298148,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.14054,0.6816949999999999,917,688,1,0,0
556,1650817,1528102941.94112,0,1,2,1,3,41982,192.168.100.3,4,8,1441,4,1,1528102948.81357,568,6.8724539999999985,0.5876359999999999,0.587517,1.175272,0.000119,1.175153,5,3,741,700,1.018559,0.582034,0.351043,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1640700000000002,0.6816949999999999,917,688,1,0,0
557,1650818,1528102941.9414802,0,1,2,1,3,41984,192.168.100.3,4,8,1444,4,1,1528102948.81356,569,6.87208,0.587559,0.587476,1.175118,8.3e-05,1.175035,5,3,744,700,1.018615,0.5820649999999999,0.351059,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16413,0.6816949999999999,917,688,1,0,0
558,1650819,1528102941.94184,0,1,2,1,3,41986,192.168.100.3,4,8,1498,4,1,1528102948.81358,570,6.8717380000000015,0.587512,0.587344,1.175024,0.000168,1.174856,5,3,798,700,1.018665,0.582094,0.351069,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16419,0.6816949999999999,917,688,1,0,0
559,1650820,1528102941.94214,0,1,2,1,3,41988,192.168.100.3,4,8,1418,4,1,1528102948.81356,571,6.87142,0.587377,0.587298,1.174755,7.900000000000001e-05,1.174676,5,3,718,700,1.018712,0.582121,0.351078,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16424,0.6816949999999999,917,688,1,0,0
560,1650821,1528102941.9423802,0,1,2,1,3,41990,192.168.100.3,4,8,1431,4,1,1528102948.81358,572,6.8712,0.581616,0.5815279999999999,1.163231,8.8e-05,1.163143,5,3,731,700,1.018745,0.58214,0.350382,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16428,0.6816949999999999,917,688,1,0,0
561,1650822,1528102941.94265,0,1,2,1,3,41992,192.168.100.3,4,8,1458,4,1,1528102948.81358,573,6.8709289999999985,0.581597,0.581467,1.163194,0.00013000000000000002,1.163064,5,3,758,700,1.018785,0.582163,0.350394,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16433,0.6816949999999999,917,688,1,0,0
562,1650823,1528102941.94315,0,1,2,1,3,41994,192.168.100.3,4,8,1722,4,1,1528102948.81356,574,6.8704100000000015,0.58149,0.581391,1.16298,9.9e-05,1.162881,5,3,1022,700,1.0188620000000002,0.5822069999999999,0.350414,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16441,0.6816949999999999,917,688,1,0,0
563,1650824,1528102941.94344,0,1,2,1,3,41996,192.168.100.3,4,8,1516,4,1,1528102948.81358,575,6.870133,0.581415,0.581317,1.162829,9.8e-05,1.162731,5,3,816,700,1.018903,0.58223,0.350422,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16446,0.6816949999999999,917,688,1,0,0
564,1650825,1528102941.94364,0,1,2,1,3,41998,192.168.100.3,4,8,1332,4,1,1528102948.81356,576,6.869926,0.579645,0.579554,1.159289,9e-05,1.159199,5,3,632,700,1.018934,0.582248,0.350218,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1645,0.6816949999999999,917,688,1,0,0
565,1650826,1528102941.94389,0,1,2,1,3,42000,192.168.100.3,4,8,1442,4,1,1528102948.81356,577,6.869675999999999,0.574725,0.574462,1.14945,0.000263,1.1491870000000002,5,3,742,700,1.0189709999999998,0.5822689999999999,0.34962,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16454,0.6816949999999999,917,688,1,0,0
566,1650827,1528102941.94412,0,1,2,1,3,42002,192.168.100.3,4,8,1443,4,1,1528102948.81358,578,6.869455,0.5758310000000001,0.573272,1.1516620000000002,0.002559,1.149103,5,3,743,700,1.019004,0.582288,0.349629,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16458,0.6816949999999999,917,688,1,0,0
567,1650828,1528102941.94683,0,1,2,1,3,42004,192.168.100.3,4,8,1443,4,1,1528102948.81356,579,6.866733,0.5736359999999999,0.573546,1.147273,9e-05,1.147183,5,3,743,700,1.019408,0.582519,0.34967800000000004,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16504,0.6816949999999999,917,688,1,0,0
568,1650829,1528102941.94712,0,1,2,1,3,42006,192.168.100.3,4,8,1555,4,1,1528102948.81358,580,6.8664580000000015,0.563599,0.563516,1.127199,8.3e-05,1.127116,5,3,855,700,1.019449,0.582542,0.348472,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16508,0.6816949999999999,917,688,1,0,0
569,1650830,1528102941.9474099,0,1,2,1,3,42008,192.168.100.3,4,8,1539,4,1,1528102948.81358,581,6.866174000000001,0.563551,0.5634680000000001,1.127102,8.3e-05,1.127019,5,3,839,700,1.019491,0.582566,0.348483,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16513,0.6816949999999999,917,688,1,0,0
570,1650831,1528102941.94767,0,1,2,1,3,42010,192.168.100.3,4,8,1535,4,1,1528102948.81356,582,6.8658990000000015,0.563443,0.5633630000000001,1.126887,8.1e-05,1.126806,5,3,835,700,1.019531,0.582589,0.348487,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16518,0.6816949999999999,917,688,1,0,0
571,1650832,1528102941.948,0,1,2,1,3,42012,192.168.100.3,4,8,1500,4,1,1528102948.81358,583,6.865576,0.561655,0.56157,1.123311,8.6e-05,1.123225,5,3,800,700,1.019579,0.582617,0.348289,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16523,0.6816949999999999,917,688,1,0,0
572,1650833,1528102936.85523,4,2,2,1,3,41936,192.168.100.3,4,12,1766,4,1,1528102948.81305,542,11.95782,1.3327,1.2677770000000002,3.998101,0.0,3.037714,8,4,1000,766,0.9199,0.585391,0.272791,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.00353,0.6816949999999999,917,688,1,0,0
573,1650834,1528102939.8933,4,2,2,1,3,41938,192.168.100.3,4,13,2296,4,1,1528102948.81304,546,8.919732000000002,1.938846,0.986431,3.877691,0.952414,2.925277,9,4,1530,766,1.345332,0.8968879999999999,0.376538,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.45744,0.6816949999999999,917,688,1,0,0
574,1650835,1528102939.89395,3,3,2,1,3,41940,192.168.100.3,4,13,3392,4,1,1528102948.81305,547,8.919102,1.958675,0.965807,3.91735,0.992868,2.924482,9,4,2626,766,1.3454270000000002,0.896951,0.37849,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.45755,0.6816949999999999,917,688,1,0,0
575,1650836,1528102940.9175599,0,1,2,1,3,41944,192.168.100.3,4,10,1722,4,1,1528102948.81304,549,7.895478,1.426679,0.490294,2.853357,0.936384,1.916973,6,4,956,766,1.139893,0.633274,0.431091,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.26655,0.6816949999999999,917,688,1,0,0
576,1650837,1528102940.91805,0,1,2,1,3,41946,192.168.100.3,4,10,1542,4,1,1528102948.81305,550,7.895003999999999,1.426538,0.490146,2.853077,0.936393,1.916684,6,4,776,766,1.139961,0.633312,0.431121,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.26662,0.6816949999999999,917,688,1,0,0
577,1650838,1528102939.89447,4,2,2,1,3,41942,192.168.100.3,4,11,1740,4,1,1528102948.81304,548,8.918569999999997,1.93818,1.001757,3.87636,0.936423,2.939937,7,4,974,766,1.121256,0.672754,0.375839,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.23338,0.6816949999999999,917,688,1,0,0
578,1650839,1528102940.9184802,0,1,2,1,3,41948,192.168.100.3,4,10,1535,4,1,1528102948.81304,551,7.894561,1.424401,0.4920100000000001,2.848802,0.932391,1.916411,6,4,769,766,1.140025,0.633347,0.4309,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.26669,0.6816949999999999,917,688,1,0,0
579,1650840,1528102940.9189,0,1,2,1,3,41950,192.168.100.3,4,10,1568,4,1,1528102948.81305,552,7.894151,1.425943,0.493546,2.851887,0.932398,1.919489,6,4,802,766,1.140085,0.63338,0.430926,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.26676,0.6816949999999999,917,688,1,0,0
580,1650841,1528102940.9191198,0,1,2,1,3,41952,192.168.100.3,4,10,1558,4,1,1528102948.81305,553,7.8939309999999985,1.4258959999999998,0.493497,2.851793,0.9324,1.919393,6,4,792,766,1.140116,0.6333979999999999,0.43094,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.2668,0.6816949999999999,917,688,1,0,0
581,1650842,1528102940.91936,0,1,2,1,3,41954,192.168.100.3,4,10,1578,4,1,1528102948.81304,554,7.893683999999999,1.425889,0.49344,2.851779,0.93245,1.919329,6,4,812,766,1.140152,0.633418,0.430958,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.26684,0.6816949999999999,917,688,1,0,0
582,1650843,1528102948.07777,0,1,2,1,1,57500,192.168.100.3,4,10,1658,4,1,1528102962.8404698,700,14.762702,0.252149,0.356593,0.756448,0.0,0.756448,6,4,892,766,0.609644,0.338691,0.514469,1658,164903,10,917,917,917,0.677383,0.6816949999999999,100,1,0.677383,0.6816949999999999,917,10,1,0,0
583,1650844,1528102948.38836,0,1,2,1,4,54482,192.168.100.3,4,10,1598,4,1,1528102982.19945,701,33.811089,0.148734,0.210342,0.446202,0.0,0.446202,6,4,832,766,0.266185,0.14787999999999998,0.5435270000000001,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295761,0.6816949999999999,917,203,1,0,0
584,1650845,1528102948.38886,0,1,2,1,4,54484,192.168.100.3,4,10,1598,4,1,1528102982.1994,702,33.810543,0.148625,0.210187,0.445874,0.0,0.445874,6,4,832,766,0.266189,0.147883,0.5435760000000001,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295766,0.6816949999999999,917,203,1,0,0
585,1650846,1528102948.3892,0,1,2,1,4,54486,192.168.100.3,4,10,1497,4,1,1528102982.19948,703,33.810276,0.148565,0.210103,0.445695,0.0,0.445695,6,4,731,766,0.266191,0.147884,0.54361,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295768,0.6816949999999999,917,203,1,0,0
586,1650847,1528102948.3897,0,1,2,1,4,54488,192.168.100.3,4,10,1572,4,1,1528102982.19948,704,33.809776,0.14844300000000002,0.20993,0.445328,0.0,0.445328,6,4,806,766,0.266195,0.147886,0.543659,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295772,0.6816949999999999,917,203,1,0,0
587,1650848,1528102948.3903,0,1,2,1,4,54490,192.168.100.3,4,10,1585,4,1,1528102982.19944,705,33.809135,0.148289,0.209713,0.444868,0.0,0.444868,6,4,819,766,0.2662,0.14788900000000002,0.543717,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.29577800000000004,0.6816949999999999,917,203,1,0,0
588,1650849,1528102948.39082,0,1,2,1,4,54492,192.168.100.3,4,10,1650,4,1,1528102982.19948,706,33.808662,0.14918900000000002,0.210985,0.447566,0.0,0.447566,6,4,884,766,0.266204,0.147891,0.543769,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295782,0.6816949999999999,917,203,1,0,0
589,1650850,1528102948.39125,0,1,2,1,4,54494,192.168.100.3,4,10,1507,4,1,1528102982.19944,707,33.808193,0.149095,0.210852,0.447285,0.0,0.447285,6,4,741,766,0.266208,0.147893,0.543813,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295786,0.6816949999999999,917,203,1,0,0
590,1650851,1528102948.39185,0,1,2,1,4,54496,192.168.100.3,4,10,1721,4,1,1528102982.19944,708,33.807590000000005,0.14895899999999998,0.21066,0.446878,0.0,0.446878,6,4,955,766,0.266212,0.147896,0.543878,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295792,0.6816949999999999,917,203,1,0,0
591,1650852,1528102948.39223,0,1,2,1,4,54498,192.168.100.3,4,10,1464,4,1,1528102982.19948,709,33.807251,0.148909,0.210589,0.446726,0.0,0.446726,6,4,698,766,0.26621500000000003,0.147897,0.5439189999999999,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295795,0.6816949999999999,917,203,1,0,0
592,1650853,1528102948.3927,0,1,2,1,4,54500,192.168.100.3,4,10,1615,4,1,1528102982.19944,710,33.806744,0.148822,0.210466,0.446466,0.0,0.446466,6,4,849,766,0.266219,0.147899,0.5439609999999999,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295799,0.6816949999999999,917,203,1,0,0
593,1650854,1528102948.3931801,0,1,2,1,4,54502,192.168.100.3,4,10,1566,4,1,1528102982.19948,711,33.806301,0.14871700000000002,0.210317,0.44615,0.0,0.44615,6,4,800,766,0.266223,0.147901,0.5440020000000001,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.29580300000000004,0.6816949999999999,917,203,1,0,0
594,1650855,1528102948.39363,0,1,2,1,4,54504,192.168.100.3,4,10,1516,4,1,1528102982.19948,712,33.805855,0.148622,0.210183,0.445866,0.0,0.445866,6,4,750,766,0.266226,0.147903,0.544046,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.29580700000000004,0.6816949999999999,917,203,1,0,0
595,1650856,1528102948.39392,0,1,2,1,4,54506,192.168.100.3,4,10,1448,4,1,1528102982.19945,713,33.805527000000005,0.148573,0.210114,0.445719,0.0,0.445719,6,4,682,766,0.266229,0.147905,0.544075,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.29581,0.6816949999999999,917,203,1,0,0
596,1650857,1528102948.39426,0,1,2,1,4,54508,192.168.100.3,4,10,1550,4,1,1528102982.1995,714,33.805240999999995,0.148538,0.210065,0.445615,0.0,0.445615,6,4,784,766,0.266231,0.14790599999999998,0.544115,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.295812,0.6816949999999999,917,203,1,0,0
597,1650858,1528102948.39488,4,2,2,1,4,54510,192.168.100.3,4,12,2814,4,1,1528102982.19945,715,33.804565000000004,0.148394,0.20986,0.4451810000000001,0.0,0.4451810000000001,8,4,2048,766,0.3254,0.207073,0.544176,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.354982,0.6816949999999999,917,203,1,0,0
598,1650859,1528102948.39536,4,2,2,1,4,54512,192.168.100.3,4,12,2640,4,1,1528102982.19945,716,33.804089000000005,0.153629,0.217264,0.460886,0.0,0.460886,8,4,1874,766,0.325404,0.207076,0.5438470000000001,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.354987,0.6816949999999999,917,203,1,0,0
599,1650860,1528102948.39585,4,2,2,1,4,54514,192.168.100.3,4,17,4540,4,1,1528102982.1995,717,33.80365,1.4657440000000002,1.924815,5.862975,0.0,4.695861,13,4,3774,766,0.473322,0.354991,0.239237,35152,164903,203,917,917,917,0.309613,0.6816949999999999,100,19,0.502904,0.6816949999999999,917,203,1,0,0
600,1650861,1528102941.94825,0,1,2,1,3,42014,192.168.100.3,4,8,1456,4,1,1528102948.81356,584,6.865316,0.033496,0.033413,0.066992,8.3e-05,0.066909,5,3,756,700,1.019618,0.582639,0.291319,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16528,0.6816949999999999,917,688,1,0,0
601,1650862,1528102941.94856,0,1,2,1,3,42016,192.168.100.3,4,8,1541,4,1,1528102948.81359,585,6.865025,0.031661,0.03152,0.063323,0.00014099999999999998,0.063182,5,3,841,700,1.0196610000000002,0.5826640000000001,0.29133200000000004,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16533,0.6816949999999999,917,688,1,0,0
602,1650863,1528102941.9488802,0,1,2,1,3,42018,192.168.100.3,4,8,1513,4,1,1528102948.8137,586,6.864828,0.023195,0.023089,0.04639,0.000106,0.046284,5,3,813,700,1.019691,0.58268,0.29134,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16536,0.6816949999999999,917,688,1,0,0
603,1650864,1528102941.94921,0,1,2,1,3,42020,192.168.100.3,4,8,1547,4,1,1528102948.8137,587,6.8644940000000005,0.023125,0.023045,0.046251,8e-05,0.046171,5,3,847,700,1.01974,0.582709,0.291354,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16542,0.6816949999999999,917,688,1,0,0
604,1650865,1528102941.94943,0,1,2,1,3,42022,192.168.100.3,4,8,1417,4,1,1528102948.81371,588,6.864279,0.021436,0.021356,0.042873,8.1e-05,0.042792,5,3,717,700,1.019772,0.582727,0.29136300000000004,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16545,0.6816949999999999,917,688,1,0,0
605,1650866,1528102941.94979,0,1,2,1,3,42024,192.168.100.3,4,8,1581,4,1,1528102948.81371,589,6.863919,0.021359,0.021277,0.042718,8.2e-05,0.042636,5,3,881,700,1.019826,0.582757,0.291379,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16551,0.6816949999999999,917,688,1,0,0
606,1650867,1528102941.9500198,0,1,2,1,3,42026,192.168.100.3,4,8,1394,4,1,1528102948.8137,590,6.863681,0.021277,0.021201,0.042553,7.5e-05,0.042478,5,3,694,700,1.019861,0.582778,0.291389,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16556,0.6816949999999999,917,688,1,0,0
607,1650868,1528102941.9502099,0,1,2,1,3,42028,192.168.100.3,4,8,1401,4,1,1528102948.81371,591,6.863498,0.021259,0.021055,0.042518,0.000204,0.042314,5,3,701,700,1.019888,0.582793,0.291397,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16559,0.6816949999999999,917,688,1,0,0
608,1650869,1528102941.95054,0,1,2,1,3,42030,192.168.100.3,4,8,1584,4,1,1528102948.81376,592,6.863221,0.021162,0.021045,0.042324,0.000117,0.042207,5,3,884,700,1.019929,0.582817,0.291408,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16563,0.6816949999999999,917,688,1,0,0
609,1650870,1528102941.95083,0,1,2,1,3,42032,192.168.100.3,4,8,1475,4,1,1528102948.81376,593,6.862936,0.01977,0.019669,0.039539,0.0001,0.039439,5,3,775,700,1.019972,0.5828409999999999,0.29142,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1656799999999998,0.6816949999999999,917,688,1,0,0
610,1650871,1528102941.95115,0,1,2,1,3,42034,192.168.100.3,4,8,1573,4,1,1528102948.81376,594,6.862614999999999,0.019678,0.019598,0.039357,8.1e-05,0.039276,5,3,873,700,1.020019,0.582868,0.291434,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16574,0.6816949999999999,917,688,1,0,0
611,1650872,1528102941.95144,0,1,2,1,3,42036,192.168.100.3,4,8,1479,4,1,1528102948.8138099,595,6.862364,0.019604,0.019524,0.039208,8e-05,0.039128,5,3,779,700,1.020057,0.5828899999999999,0.29144499999999995,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1657799999999998,0.6816949999999999,917,688,1,0,0
612,1650873,1528102941.9516401,0,1,2,1,3,42038,192.168.100.3,4,8,1426,4,1,1528102948.8138099,596,6.8621690000000015,0.019524,0.019444,0.039049,8e-05,0.038969,5,3,726,700,1.020086,0.582906,0.291453,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16581,0.6816949999999999,917,688,1,0,0
613,1650874,1528102941.95188,0,1,2,1,3,42040,192.168.100.3,4,8,1476,4,1,1528102948.8138099,597,6.861928999999999,0.019452,0.019369,0.038903,8.2e-05,0.038821,5,3,776,700,1.0201209999999998,0.582926,0.291463,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16585,0.6816949999999999,917,688,1,0,0
614,1650875,1528102941.95225,0,1,2,1,3,42042,192.168.100.3,4,8,1622,4,1,1528102948.81387,598,6.861615,0.017822,0.017740000000000002,0.035644,8.2e-05,0.035562,5,3,922,700,1.020168,0.5829529999999999,0.291477,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16591,0.6816949999999999,917,688,1,0,0
615,1650876,1528102941.95252,0,1,2,1,3,42044,192.168.100.3,4,8,1497,4,1,1528102948.81388,599,6.861358,0.017769,0.017662999999999998,0.035537,0.000106,0.035431,5,3,797,700,1.020206,0.582975,0.291487,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16595,0.6816949999999999,917,688,1,0,0
616,1650877,1528102941.95275,0,1,2,1,3,42046,192.168.100.3,4,8,1369,4,1,1528102948.81388,600,6.86113,0.017688,0.017599,0.035377,9e-05,0.035287,5,3,669,700,1.02024,0.582994,0.291497,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16599,0.6816949999999999,917,688,1,0,0
617,1650878,1528102941.95296,0,1,2,1,3,42048,192.168.100.3,4,8,1378,4,1,1528102948.81392,601,6.860958,0.017632,0.017536000000000003,0.035265,9.7e-05,0.035168,5,3,678,700,1.020266,0.583009,0.291504,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16602,0.6816949999999999,917,688,1,0,0
618,1650879,1528102941.95319,0,1,2,1,3,42050,192.168.100.3,4,8,1461,4,1,1528102948.81392,602,6.8607320000000005,0.017552,0.017469,0.035102999999999995,8.2e-05,0.035021,5,3,761,700,1.020299,0.583028,0.291514,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16606,0.6816949999999999,917,688,1,0,0
